scenario,image,dataset,tp,fp,fn,confidence,best_iou,latency_ms,outcome
Distancia corta,OBD-7986.png,dataset_alpr,1,0,0,0.7058992981910706,0.9164902707452179,32.168000005185604,TP
Distancia corta,JPA-1057.png,dataset_alpr,1,0,0,0.7463245391845703,0.9113153663657343,32.034600037150085,TP
Distancia corta,HNB-4823.png,dataset_alpr,1,0,0,0.6992861032485962,0.9209297105003905,32.64980006497353,TP
Distancia corta,IMC-4113.png,dataset_alpr,1,0,0,0.5879666805267334,0.9134820391788765,32.44530002120882,TP
Distancia corta,USH-9381.png,dataset_alpr,1,0,0,0.7759682536125183,0.900857869993,33.628399949520826,TP
Distancia corta,ZNF-2499.png,dataset_alpr,1,0,0,0.6562395095825195,0.9230810295863658,32.27199998218566,TP
Distancia corta,OUB-3838.png,dataset_alpr,1,0,0,0.5622072815895081,0.9243403939746336,32.15969994198531,TP
Distancia corta,QNI-3914.png,dataset_alpr,1,0,0,0.6758504509925842,0.9238203942072014,32.25749998819083,TP
Distancia corta,URU-0771.png,dataset_publico_placas,1,0,0,0.7185671925544739,0.9589640834389384,32.22060005646199,TP
Distancia corta,LJL-8086.png,dataset_alpr,1,0,0,0.7130354046821594,0.9165384063502576,32.08829998038709,TP
Distancia corta,DLI-8266.png,dataset_alpr,1,0,0,0.6828800439834595,0.9183924027583299,32.13760000653565,TP
Distancia corta,EIA-9333.png,dataset_alpr,1,0,0,0.742830216884613,0.9177415589521632,32.13790000882,TP
Distancia corta,YWD-1713.png,dataset_alpr,1,0,0,0.6699177026748657,0.9242086012769097,32.353100017644465,TP
Distancia corta,NOY-5441.png,dataset_alpr,1,0,0,0.6710116863250732,0.906057822253846,32.30780002195388,TP
Distancia corta,BRV-9299.png,dataset_alpr,1,0,0,0.7558693885803223,0.9073259783377253,32.01870003249496,TP
Distancia corta,oYUwRJnIJO252071305_smallboost_28_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.7170445919036865,0.6579461470483646,63.31960007082671,TP
